anime_id,genre
51207,Action
51212,Comedy
51213,Fantasy
51215,Fantasy
51219,Comedy
51225,Comedy
51252,Action
51278,Action
51280,Fantasy
51287,Action
51289,Action
51291,Action
51297,Action
51305,Avant Garde
51307,Drama
51309,Comedy
51334,Action
51335,Action
51340,Comedy
51358,Drama
51366,Action
51367,Action
51368,Action
51383,Action
51390,Action
51403,Comedy
51417,Action
51457,Action
51458,Comedy
51461,Drama
51462,Fantasy
51464,Comedy
51473,Action
51490,Action
51492,Adventure
51498,Comedy
51517,Action
51520,Action
51533,Comedy
51535,Action
51552,Drama
51562,Action
51569,Drama
51585,Action
51632,Adventure
51645,Comedy
51648,Action
51653,Action
51673,Action
51681,Action
51685,Comedy
51693,Action
51705,Romance
51706,Action
51711,Action
51726,Action
51727,Action
51735,Action
51746,Action
51764,Adventure
51769,Action
51782,Adventure
51791,Action
51794,Action
51805,Drama
51815,Comedy
51817,Comedy
51818,Action
51834,Action
51836,Action
51837,Comedy
51859,Action
51860,Action
51861,Action
51863,Action
51864,Action
51897,Action
51898,Action
51915,Boys Love
51940,Comedy
51941,Action
51956,Drama
51958,Comedy
52020,Adventure
52031,Drama
52034,Drama
52045,Comedy
52046,Action
52080,Comedy
52082,Fantasy
52092,Drama
52093,Action
52101,Action
52105,Action
52107,Horror
52132,Action
52162,Comedy
52173,Comedy
52178,Action
52180,Action
52186,Fantasy
52193,Action
52196,Action
52198,Comedy
52199,Action
52211,Action
52221,Action
52273,Action
52274,Action
52291,Action
52293,Action
52299,Action
52305,Comedy
52308,Fantasy
52318,Adventure
52347,Action
52357,Action
52359,Adventure
52367,Adventure
52438,Avant Garde
52446,Comedy
52482,Adventure
52493,Slice of Life
52505,Horror
52522,Action
52523,Comedy
52573,Comedy
52578,Comedy
52588,Action
52608,Action
52614,Drama
52619,Comedy
52623,Action
52635,Action
52657,Adventure
52680,Action
52684,Action
52701,Adventure
52709,Comedy
52736,Fantasy
52741,Action
52747,Action
52754,Action
52755,Action
52765,Action
52769,Comedy
52816,Action
52830,Action
52856,Drama
52863,Drama
52864,Comedy
52865,Comedy
52921,Action
52934,Comedy
52949,Action
52955,Drama
52967,Drama
52969,Adventure
52973,Comedy
52976,Action
52985,Comedy
52991,Adventure
52995,Action
53012,Comedy
53033,Action
53040,Comedy
53050,Comedy
53074,Comedy
53076,Adventure
53097,Romance
53109,Action
53111,Action
53127,Action
53128,Drama
53129,Drama
53149,Action
53151,Drama
53162,Action
53163,Comedy
53200,Comedy
53213,Action
53235,Action
53237,Action
53263,Adventure
53273,Action
53367,Action
53379,Comedy
53393,Adventure
53397,Adventure
53407,Drama
53411,Action
53414,Action
53421,Comedy
53432,Adventure
53434,Action
53439,Action
53446,Adventure
53448,Boys Love
53449,Comedy
53450,Adventure
53473,Action
53476,Action
53477,Action
53488,Fantasy
53494,Action
53512,Comedy
53516,Adventure
53540,Action
53580,Action
53590,Adventure
53599,Action
53613,Action
53618,Action
53621,Comedy
53626,Action
53632,Comedy
53670,Fantasy
53682,Avant Garde
53720,Drama
53730,Action
53748,Action
53770,Action
53787,Drama
53802,Comedy
53810,Adventure
53833,Comedy
53835,Adventure
53848,Action
53852,Comedy
53859,Comedy
53865,Action
53873,Action
53874,Action
53876,Action
53878,Adventure
53879,Comedy
53880,Adventure
53881,Action
53882,Action
53887,Action
53888,Action
53889,Action
53890,Action
53905,Comedy
53911,Action
53912,Comedy
53998,Action
54009,Slice of Life
54013,Comedy
54014,Gourmet
54021,Action
54029,Action
54033,Action
54062,Sci-Fi
54075,Comedy
54084,Comedy
54103,Comedy
54105,Adventure
54112,Comedy
54122,Adventure
54123,Action
54124,Action
54141,Action
54171,Action
54196,Action
54199,Mystery
54233,Drama
54234,Comedy
54259,Comedy
54261,Action
54265,Action
54275,Comedy
54285,Action
54309,Action
54362,Action
54398,Action
54431,Action
54437,Action
54444,Action
54449,Action
54463,Action
54492,Drama
54535,Comedy
54544,Adventure
54565,Action
54595,Action
54616,Adventure
54617,Fantasy
54631,Action
54632,Fantasy
54646,Action
54656,Action
54703,Adventure
54714,Comedy
54722,Action
54724,Adventure
54725,Drama
54726,Comedy
54730,Comedy
54737,Action
54738,Action
54740,Romance
54743,Action
54744,Comedy
54760,Adventure
54772,Action
54782,Comedy
54790,Fantasy
54791,Boys Love
54794,Action
54829,Comedy
54835,Adventure
54841,Avant Garde
54842,Adventure
54846,Drama
54851,Action
54852,Action
54853,Action
54855,Drama
54857,Drama
54860,Mystery
54864,Adventure
54869,Action
54870,Drama
54875,Action
54881,Action
54883,Action
54898,Action
54913,Action
54915,Comedy
54917,Action
54918,Action
54947,Action
54949,Comedy
54968,Comedy
54974,Comedy
54997,Action
55009,Comedy
55014,Action
55015,Action
55052,Adventure
55071,Comedy
55093,Comedy
55115,Fantasy
55129,Comedy
55130,Action
55150,Comedy
55151,Action
55186,Action
55192,Action
55194,Drama
55237,Comedy
55265,Adventure
55272,Action
55289,Action
55303,Action
55318,Drama
55339,Action
55355,Action
55358,Comedy
55397,Slice of Life
55454,Action
55514,Adventure
55528,Comedy
55578,Action
55640,Girls Love
55644,Adventure
55647,Action
55651,Comedy
55655,Action
55684,Action
55690,Comedy
55692,Action
55693,Action
55694,Action
55701,Action
55724,Boys Love
55731,Drama
55732,Action
55733,Action
55738,Comedy
55739,Action
55740,Action
55742,Drama
55745,Action
55749,Comedy
55762,Action
55774,Comedy
55790,Action
55806,Action
55809,Action
55813,Action
55818,Adventure
55821,Comedy
55823,Slice of Life
55829,Action
55842,Comedy
55848,Action
55855,Action
55864,Action
55874,Adventure
55877,Comedy
55878,Comedy
55888,Adventure
55889,Fantasy
55911,Comedy
55970,Drama
55973,Boys Love
55993,Action
55995,Mystery
55996,Comedy
55997,Action
55998,Romance
56038,Action
56062,Action
56063,Action
56106,Comedy
56146,Drama
56165,Comedy
56175,Comedy
56179,Fantasy
56207,Action
56215,Action
56216,Action
56228,Comedy
56230,Comedy
56242,Action
56243,Action
56285,Action
56342,Action
56348,Adventure
56425,Comedy
56439,Action
56442,Action
56449,Fantasy
56471,Action
56523,Action
56524,Action
56538,Drama
56544,Action
56553,Mystery
56558,Action
56566,Adventure
56578,Action
56579,Action
56601,Drama
56605,Comedy
56609,Action
56671,Action
56690,Action
56693,Comedy
56695,Boys Love
56700,Comedy
56701,Drama
56716,Action
56717,Action
56738,Comedy
56741,Comedy
56764,Action
56765,Action
56766,Action
56768,Boys Love
56774,Action
56784,Action
56787,Action
56820,Action
56835,Drama
56838,Comedy
56840,Action
56843,Comedy
56845,Action
56854,Action
56885,Comedy
56894,Action
56903,Comedy
56923,Adventure
56927,Adventure
56930,Action
56948,Comedy
56958,Action
56960,Drama
56963,Action
56967,Action
56980,Drama
56981,Action
57025,Adventure
57031,Romance
57034,Comedy
57037,Comedy
57058,Action
57066,Action
57067,Action
57093,Action
57096,Action
57097,Fantasy
57100,Action
57102,Comedy
57160,Action
57181,Romance
57183,Action
57184,Action
57189,Comedy
57192,Comedy
57207,Action
57217,Comedy
57226,Action
57229,Slice of Life
57239,Drama
57264,Action
57334,Action
57351,Action
57353,Drama
57362,Fantasy
57371,Fantasy
57380,Adventure
57391,Comedy
57422,Horror
57433,Drama
57441,Adventure
57442,Action
57448,Drama
57469,Action
57478,Mystery
57480,Action
57499,Adventure
57512,Action
57513,Action
57520,Boys Love
57524,Comedy
57533,Comedy
57544,Action
57555,Action
57556,Action
57567,Action
57575,Drama
57592,Adventure
57594,Action
57600,Boys Love
57611,Comedy
57613,Action
57616,Comedy
57629,Action
57635,Comedy
57648,Comedy
57656,Action
57663,Comedy
57699,Action
57702,Action
57719,Comedy
57796,Drama
57801,Action
57827,Adventure
57834,Action
57864,Comedy
57865,Action
57876,Action
57877,Action
57878,Action
57891,Action
57892,Action
57907,Action
57925,Comedy
57947,Comedy
57975,Avant Garde
57993,Comedy
57995,Adventure
58001,Action
58015,Action
58034,Action
58055,Fantasy
58056,Action
58057,Action
58059,Action
58079,Comedy
58082,Comedy
58086,Comedy
58091,Action
58131,Comedy
58146,Comedy
58172,Action
58197,Action
58216,Action
58222,Boys Love
58224,Action
58259,Drama
58265,Boys Love
58272,Comedy
58275,Action
58318,Drama
58325,Boys Love
58357,Action
58390,Romance
58437,Adventure
58445,Action
58448,Action
58449,Adventure
58476,Action
58484,Action
58488,Action
58493,Action
58494,Action
58502,Action
58509,Action
58511,Action
58514,Drama
58515,Action
58516,Action
58523,Action
58531,Action
58549,Boys Love
58551,Action
58555,Comedy
58567,Action
58572,Action
58592,Action
58614,Action
58628,Drama
58663,Action
58681,Action
58689,Action
58711,Action
58714,Action
58744,Action
58749,Action
58754,Action
58755,Comedy
58772,Drama
58774,Comedy
58779,Adventure
58797,Action
58811,Action
58812,Action
58822,Adventure
58844,Fantasy
58853,Comedy
58883,Drama
58894,Action
58913,Horror
58919,Drama
58920,Drama
58926,Avant Garde
58930,Drama
58939,Action
58978,Drama
59001,Comedy
59005,Adventure
59012,Comedy
59027,Action
59029,Action
59062,Action
59063,Action
59077,Action
59078,Action
59087,Action
59095,Adventure
59130,Adventure
59131,Adventure
59135,Comedy
59136,Fantasy
59142,Adventure
59144,Action
59145,Action
59150,Action
59162,Comedy
59169,Adventure
59175,Drama
59177,Action
59179,Comedy
59180,Action
59181,Comedy
59186,Action
59189,Action
59192,Action
59205,Action
59207,Comedy
59226,Action
59228,Action
59236,Adventure
59245,Action
59246,Action
59267,Action
59274,Adventure
59277,Comedy
59306,Action
59322,Fantasy
59327,Action
59342,Comedy
59349,Adventure
59361,Comedy
59363,Comedy
59385,Comedy
59389,Action
59390,Action
59391,Action
59398,Action
59402,Comedy
59406,Comedy
59408,Horror
59410,Action
59421,Drama
59424,Adventure
59433,Action
59434,Action
59452,Action
59457,Comedy
59466,Comedy
59484,Comedy
59489,Action
59493,Action
59505,Horror
59514,Action
59517,Comedy
59560,Action
59562,Action
59564,Horror
59571,Action
59593,Action
59596,Action
59597,Comedy
59612,Mystery
59622,Fantasy
59632,Comedy
59636,Drama
59644,Action
59654,Action
59662,Adventure
59675,Comedy
59688,Action
59689,Comedy
59730,Action
59744,Drama
59770,Adventure
59773,Adventure
59819,Action
59833,Adventure
59841,Action
59845,Drama
59846,Action
59848,Action
59891,Action
59897,Slice of Life
59908,Action
59914,Comedy
59915,Action
59916,Action
59935,Comedy
59938,Action
59939,Action
59944,Adventure
59945,Action
59953,Action
59957,Drama
59961,Fantasy
59967,Action
59969,Action
59977,Action
59980,Action
59989,Action
59990,Action
60009,Mystery
60020,Adventure
60022,Action
60057,Action
60063,Action
60083,Mystery
60084,Fantasy
60089,Action
60094,Horror
60108,Action
60137,Action
60140,Action
60143,Action
60154,Comedy
60157,Fantasy
60162,Fantasy
60168,Drama
60185,Comedy
60235,Action
60247,Action
60249,Adventure
60254,Comedy
60260,Action
60279,Action
60285,Action
60293,Slice of Life
60302,Slice of Life
60303,Action
60315,Comedy
60316,Action
60326,Comedy
60336,Action
60347,Action
60377,Comedy
60378,Drama
60401,Comedy
60408,Action
60416,Action
60418,Action
60420,Action
60427,Sci-Fi
60489,Drama
60505,Supernatural
60513,Action
60523,Fantasy
60526,Action
60529,Action
60531,Comedy
60541,Action
60543,Action
60544,Action
60557,Action
60558,Action
60562,Adventure
60564,Action
60567,Action
60570,Action
60572,Action
60577,Comedy
60582,Comedy
60595,Comedy
60619,Action
60624,Drama
60651,Action
60660,Action
60662,Boys Love
60665,Gourmet
60697,Drama
60725,Action
60732,Adventure
60735,Fantasy
60749,Comedy
60765,Fantasy
60774,Fantasy
60775,Comedy
60781,Comedy
60787,Action
60821,Comedy
60933,Comedy
60946,Adventure
60951,Action
60987,Adventure
60988,Action
61026,Action
61029,Comedy
61072,Adventure
61142,Sports
61150,Action
61159,Action
61180,Fantasy
61184,Comedy
61209,Comedy
61212,Action
61224,Action
61239,Comedy
61269,Action
61271,Comedy
61274,Comedy
61276,Action
61293,Comedy
61322,Adventure
61334,Action
61361,Action
61364,Action
61393,Action
61420,Action
61508,Action
61511,Boys Love
61564,Action
61566,Action
61592,Action
61595,Romance
61616,Action
61622,Action
61625,Fantasy
61674,Action
61730,Action
61748,Action
61773,Drama
61784,Action
61851,Comedy
61892,Action
61917,Romance
61921,Action
61930,Drama
61952,Adventure
61963,Adventure
62026,Action
62214,Comedy
62216,Action
62238,Adventure
62286,Comedy
62352,Action
62359,Romance
62394,Action
62405,Action
62419,Boys Love
62479,Adventure
62634,Boys Love
62653,Action
62807,Action
62863,Adventure
